,STR Number,Hotel Name,Address 1,Address 2,City,State,Country,Postal Code,Rooms,Market,Sub-Market,Open Date,Original Affiliation,Class,Location,Affiliation,Year/Month Affiliated,Telephone,Latitude,Longitude,coordinates,nearBeach,BeachID,distance
9520,160009,Atholl Arms Hotel,Bridgehead,,Dunkeld,ESC,United Kingdom,PH8 0AQ,17,Scotland Provincial,Scotland North Regional,183301.0,Independent,Upscale Class,Urban,Independent,183301.0,441350727219.0,56.565155,-3.585224,"(56.565155, -3.585224)","[20675, 21.60848333632319]",20675,21.60848333632319
9521,247144,Royal Dunkeld Hotel,Atholl St,,Dunkeld,ESC,United Kingdom,PH8 0AR,45,Scotland Provincial,Scotland North Regional,180901.0,Independent,Upscale Class,Small Metro/Town,Independent,180901.0,441350727322.0,56.566556,-3.585889,"(56.566556, -3.585889)","[20675, 21.665219954608403]",20675,21.665219954608403
9522,247090,Merryburn Hotel,Station Rd,,Dunkeld,ESC,United Kingdom,PH8 0DS,5,Scotland Provincial,Scotland North Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441350727216.0,56.557664,-3.577285,"(56.557664, -3.577285)","[20675, 21.15236615047791]",20675,21.15236615047791
9523,247084,Red Brolly Inn,Ballinluig,,Pitlochry,ESC,United Kingdom,PH9 0LG,11,Scotland Provincial,Scotland North Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441796510300.0,56.654026,-3.669361,"(56.654026, -3.669361)","[20675, 27.104644036523162]",20675,27.104644036523162
9524,248162,Queens Hotel,24 Commercial St,Lerwick,Shetland,HIG,United Kingdom,ZE1 0AB,69,Scotland Provincial,Scotland North Regional,186201.0,Independent,Upscale Class,Small Metro/Town,Independent,186201.0,441595692826.0,60.153113,-1.140146,"(60.153113, -1.140146)","[2125, 1.1580141659908028]",2125,1.1580141659908028
9525,276875,Varis House,26 Church Rd,,Shetland,HIG,United Kingdom,ZE1 0AE,11,Scotland Provincial,Scotland North Regional,,Independent,Midscale Class,Small Metro/Town,Independent,,447766305319.0,60.151795,-1.141323,"(60.151795, -1.141323)","[2125, 1.0664621382744663]",2125,1.0664621382744663
9526,248159,Grand Hotel,149 Commercial St,Lerwick,Shetland,HIG,United Kingdom,ZE1 0AN,58,Scotland Provincial,Scotland North Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441595692826.0,60.153707,-1.143977,"(60.153707, -1.143977)","[2125, 1.0979149644018074]",2125,1.0979149644018074
9527,175328,The Kveldsro House Hotel,16 Greenfield Pl,Lerwick,Shetland,HIG,United Kingdom,ZE1 0AQ,17,Scotland Provincial,Scotland North Regional,196904.0,Independent,Upscale Class,Urban,Independent,196904.0,441595692195.0,60.15148,-1.138855,"(60.15148, -1.138855)","[2125, 1.117686878420951]",2125,1.117686878420951
9528,248158,Glen Orchy House,20 Knab Rd,Lerwick,Shetland,HIG,United Kingdom,ZE1 0AX,18,Scotland Provincial,Scotland North Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441595692031.0,60.149583,-1.140972,"(60.149583, -1.140972)","[2125, 0.9813610791447913]",2125,0.9813610791447913
9529,175329,The Shetland Hotel,Holmsgarth Rd,Lerwick,Shetland,HIG,United Kingdom,ZE1 0PW,64,Scotland Provincial,Scotland North Regional,198301.0,Independent,Upper Midscale Class,Urban,Independent,198301.0,441595695515.0,60.161954,-1.159023,"(60.161954, -1.159023)","[2125, 1.4242799716218557]",2125,1.4242799716218557
9530,175330,The Lerwick Hotel,15 South Rd,Lerwick,Shetland,HIG,United Kingdom,ZE1 0RB,35,Scotland Provincial,Scotland North Regional,,Independent,Upscale Class,Urban,Independent,,441595692166.0,60.150221,-1.152433,"(60.150221, -1.152433)","[2125, 0.7297854514382597]",2125,0.7297854514382597
9531,160204,The Baltasound Hotel,Baltasound,Unst,Shetland,HIG,United Kingdom,ZE2 9DS,27,Scotland Provincial,Scotland North Regional,193906.0,Independent,Upper Midscale Class,Suburban,Independent,193906.0,441957711334.0,60.762604,-0.838869,"(60.762604, -0.838869)","[54893, 5.530689024897053]",54893,5.530689024897053
9532,248160,Maryfield House Hotel,Bressay,Bressay,Shetland,HIG,United Kingdom,ZE2 9EL,6,Scotland Provincial,Scotland North Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441595820203.0,60.157907,-1.120601,"(60.157907, -1.120601)","[2125, 1.8860898304888096]",2125,1.8860898304888096
9533,248156,Brae Hotel,A970,,Shetland,HIG,United Kingdom,ZE2 9QJ,35,Scotland Provincial,Scotland North Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441806522456.0,60.391789,-1.348795,"(60.391789, -1.348795)","[2576, 8.470203575952933]",2576,8.470203575952933
9534,157253,Busta House Hotel,Brae,,Shetland,HIG,United Kingdom,ZE2 9QN,22,Scotland Provincial,Scotland North Regional,,Independent,Upscale Class,Suburban,Independent,,441806522506.0,60.383755,-1.37595,"(60.383755, -1.37595)","[2576, 8.903891727091777]",2576,8.903891727091777
9535,248164,St Magnus Bay Hotel,Hillswick,,Shetland,HIG,United Kingdom,ZE2 9RW,26,Scotland Provincial,Scotland North Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441806503372.0,60.476767,-1.488156,"(60.476767, -1.488156)","[54020, 2.420918417728803]",54020,2.420918417728803
9536,176266,Herrislea House Hotel,Tingwall,Tingwall,Shetland,HIG,United Kingdom,ZE2 9SB,9,Scotland Provincial,Scotland North Regional,199901.0,Independent,Upper Midscale Class,Suburban,Independent,199901.0,441595840208.0,60.182142,-1.227958,"(60.182142, -1.227958)","[66341, 3.382315904488887]",66341,3.382315904488887
9537,248165,Sumburgh Hotel,Samburgh,,Shetland,HIG,United Kingdom,ZE3 9JN,32,Scotland Provincial,Scotland North Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441950460201.0,59.869347,-1.287353,"(59.869347, -1.287353)","[2473, 0.2269124792198386]",2473,0.2269124792198386
9538,120462,Best Western Station Hotel,Lovers Walk,,Dumfries,SWS,United Kingdom,DG1 1LT,32,Scotland Provincial,Scotland South Regional,189701.0,Independent,Midscale Class,Urban,Best Western,202005.0,441387254316.0,55.071921,-3.604865,"(55.071921, -3.604865)","[3918, 12.625907198655451]",3918,12.625907198655451
9539,249125,Queensberry Hotel,12 English St,,Dumfries,SWS,United Kingdom,DG1 2BT,15,Scotland Provincial,Scotland South Regional,200701.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,200701.0,441387739913.0,55.068141,-3.609292,"(55.068141, -3.609292)","[2651, 12.63700998006446]",2651,12.63700998006446
9540,156733,Cairndale Hotel,132 English St,,Dumfries,SWS,United Kingdom,DG1 2DF,91,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441387254111.0,55.069542,-3.605506,"(55.069542, -3.605506)","[3918, 12.5627028419676]",3918,12.5627028419676
9541,249126,White Hart Hotel,38 Brewery St,,Dumfries,SWS,United Kingdom,DG1 2RP,8,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441387253337.0,55.069007,-3.615457,"(55.069007, -3.615457)","[2651, 12.711739530983808]",2651,12.711739530983808
9542,249123,Caledonian Hotel,67 Annan Rd,,Dumfries,SWS,United Kingdom,DG1 3EG,8,Scotland Provincial,Scotland South Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441387255524.0,55.070659,-3.597063,"(55.070659, -3.597063)","[3918, 12.317403890571654]",3918,12.317403890571654
9543,249124,Pleuchie's Howff,97 Annan Rd,,Dumfries,SWS,United Kingdom,DG1 3EW,6,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441387268704.0,55.070554,-3.594774,"(55.070554, -3.594774)","[3918, 12.236732063416971]",3918,12.236732063416971
9544,249274,Park Hotel,208 Annan Rd,,Dumfries,SWS,United Kingdom,DG1 3HE,11,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441387253840.0,55.069064,-3.584599,"(55.069064, -3.584599)","[3918, 11.841599225002472]",3918,11.841599225002472
9545,123721,Premier Inn Dumfries,Annan Rd,Collin,Dumfries,SWS,United Kingdom,DG1 3JX,102,Scotland Provincial,Scotland South Regional,199801.0,Premier Inn,Economy Class,Small Metro/Town,Premier Inn,202007.0,448715278316.0,55.070149,-3.55907,"(55.070149, -3.55907)","[3918, 11.048827333797739]",3918,11.048827333797739
9546,249122,Manor House Hotel,Lockerbie Rd,Torthorwald,Dumfries,SWS,United Kingdom,DG1 3PT,7,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441387750555.0,55.090283,-3.514813,"(55.090283, -3.514813)","[3918, 10.66533690958729]",3918,10.66533690958729
9547,127117,Travelodge Dumfries Hotel,Annan Rd,Annan Road,Dumfries,SWS,United Kingdom,DG1 3SE,40,Scotland Provincial,Scotland South Regional,199401.0,"Travelodge, UK",Economy Class,Suburban,"Travelodge, UK",202102.0,448719846134.0,55.067917,-3.553328,"(55.067917, -3.553328)","[3918, 10.77436622432075]",3918,10.77436622432075
9548,114152,Hetland Hall Hotel,Carrutherstown,,Dumfries,SWS,United Kingdom,DG1 4JX,30,Scotland Provincial,Scotland South Regional,,Best Western,Upper Midscale Class,Suburban,Independent,201008.0,441387840201.0,55.035815,-3.423848,"(55.035815, -3.423848)","[3918, 5.460154759709105]",3918,5.460154759709105
9549,249103,Carrutherstown Hotel,Main Rd,,Dumfries,SWS,United Kingdom,DG1 4LD,6,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441387840268.0,55.033126,-3.405556,"(55.033126, -3.405556)","[3918, 4.862196049990043]",3918,4.862196049990043
9550,249309,Farmers Inn,Main St,,Dumfries,SWS,United Kingdom,DG1 4NF,3,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441387870675.0,55.002461,-3.420315,"(55.002461, -3.420315)","[3918, 3.8967588336719574]",3918,3.8967588336719574
9551,249159,Nith Hotel,3 Church St,,Dumfries,SWS,United Kingdom,DG1 4QY,8,Scotland Provincial,Scotland South Regional,189001.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,189001.0,441387770213.0,55.00277,-3.573286,"(55.00277, -3.573286)","[2651, 8.139761935910958]",2651,8.139761935910958
9552,143133,Holiday Inn Dumfries,Bankend Rd,Bankend Road,Dumfries,SWS,United Kingdom,DG1 4ZF,71,Scotland Provincial,Scotland South Regional,200601.0,Aston Hotels UK,Upper Midscale Class,Small Metro/Town,Holiday Inn,202007.0,441387272410.0,55.05246,-3.593634,"(55.05246, -3.593634)","[2651, 11.536516389134864]",2651,11.536516389134864
9553,249217,Hartfell House & Limetree Restaurant,Hartfell Cres,,Moffat,SWS,United Kingdom,DG10 9AL,7,Scotland Provincial,Scotland South Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441683220153.0,55.336622,-3.440275,"(55.336622, -3.440275)","[3918, 25.25523075681414]",3918,25.25523075681414
9554,167125,The Balmoral Hotel,High St,,Moffat,SWS,United Kingdom,DG10 9DL,16,Scotland Provincial,Scotland South Regional,,Independent,Economy Class,Small Metro/Town,Independent,,441683220288.0,55.33348,-3.444103,"(55.33348, -3.444103)","[3918, 25.06717923462263]",3918,25.06717923462263
9555,249288,Bonnington Hotel,High St,,Moffat,SWS,United Kingdom,DG10 9DL,8,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441683221888.0,55.33318,-3.443812,"(55.33318, -3.443812)","[3918, 25.044766805794403]",3918,25.044766805794403
9556,249216,Famous Star,44 High St,,Moffat,SWS,United Kingdom,DG10 9EF,8,Scotland Provincial,Scotland South Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441683220156.0,55.332708,-3.443531,"(55.332708, -3.443531)","[3918, 25.010723594020266]",3918,25.010723594020266
9557,249292,The Black Bull Inn,Church Gate,,Moffat,SWS,United Kingdom,DG10 9EG,15,Scotland Provincial,Scotland South Regional,175301.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,201705.0,441683221150.0,55.331783,-3.443875,"(55.331783, -3.443875)","[3918, 24.950168829129755]",3918,24.950168829129755
9558,126750,The Buccleuch Hotel & Restaurant,High St,,Moffat,SWS,United Kingdom,DG10 9ET,13,Scotland Provincial,Scotland South Regional,176001.0,Independent,Upper Midscale Class,Suburban,Independent,176001.0,441683220003.0,55.332452,-3.444245,"(55.332452, -3.444245)","[3918, 24.99823260036516]",3918,24.99823260036516
9559,167133,Annandale Arms Hotel,High St,,Moffat,SWS,United Kingdom,DG10 9HF,23,Scotland Provincial,Scotland South Regional,176001.0,Independent,Economy Class,Small Metro/Town,Independent,176001.0,441683220013.0,55.333368,-3.445095,"(55.333368, -3.445095)","[3918, 25.066428635511986]",3918,25.066428635511986
9560,114702,Moffat House Hotel,High St,,Moffat,SWS,United Kingdom,DG10 9HL,22,Scotland Provincial,Scotland South Regional,,Scotland Commended,Upper Midscale Class,Suburban,Independent,201912.0,441683220039.0,55.333867,-3.446059,"(55.333867, -3.446059)","[3918, 25.10708726820774]",3918,25.10708726820774
9561,249297,Stag Hotel,21 High St,,Moffat,SWS,United Kingdom,DG10 9HL,9,Scotland Provincial,Scotland South Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441683220343.0,55.334248,-3.445648,"(55.334248, -3.445648)","[3918, 25.130122876863314]",3918,25.130122876863314
9562,249287,Bridge House,Well Rd,,Moffat,SWS,United Kingdom,DG10 9JT,7,Scotland Provincial,Scotland South Regional,,Independent,Upper Upscale Class,Small Metro/Town,Independent,,441683220558.0,55.336241,-3.434171,"(55.336241, -3.434171)","[3918, 25.19004887199741]",3918,25.19004887199741
9563,249307,Old Stables Inn,54 Smith Way,,Moffat,SWS,United Kingdom,DG10 9QH,3,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441683300134.0,55.306963,-3.45141,"(55.306963, -3.45141)","[3918, 23.321542416281197]",3918,23.321542416281197
9564,117145,Auchen Castle,Sundon Park Rd,,Moffat,SWS,United Kingdom,DG10 9SH,26,Scotland Provincial,Scotland South Regional,,Best Western,Upscale Class,Suburban,Independent,200102.0,441683300407.0,55.327483,-3.479216,"(55.327483, -3.479216)","[3918, 24.942699780582792]",3918,24.942699780582792
9565,249168,Hightae Inn,High Rd,,Lockerbie,SWS,United Kingdom,DG11 1JS,5,Scotland Provincial,Scotland South Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441387811711.0,55.095739,-3.420606,"(55.095739, -3.420606)","[3918, 8.950190752170979]",3918,8.950190752170979
9566,263806,The Crown Hotel Lochmaben,Bruce St,,Lockerbie,SWS,United Kingdom,DG11 1PD,4,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441387811750.0,55.128687,-3.443375,"(55.128687, -3.443375)","[3918, 11.39778189678242]",3918,11.39778189678242
9567,249212,Townhead Hotel,Townhead St,,Lockerbie,SWS,United Kingdom,DG11 2AG,8,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441576204627.0,55.125186,-3.357377,"(55.125186, -3.357377)","[3918, 10.333846215796086]",3918,10.333846215796086
9568,249207,Crown Hotel,95 High St,,Lockerbie,SWS,United Kingdom,DG11 2DA,6,Scotland Provincial,Scotland South Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441576203382.0,55.120549,-3.355944,"(55.120549, -3.355944)","[3918, 10.009611922088755]",3918,10.009611922088755
9569,249211,Somerton House Hotel,35 Carlisle Rd,,Lockerbie,SWS,United Kingdom,DG11 2DR,14,Scotland Provincial,Scotland South Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441576202583.0,55.112236,-3.355238,"(55.112236, -3.355238)","[3918, 9.435050484348853]",3918,9.435050484348853
9570,249210,Ravenshill House Hotel,12 Dumfries Rd,,Lockerbie,SWS,United Kingdom,DG11 2EF,7,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441576202882.0,55.118191,-3.365111,"(55.118191, -3.365111)","[3918, 9.887044370751926]",3918,9.887044370751926
9571,173417,The Kings Arms Hotel,High St,,Lockerbie,SWS,United Kingdom,DG11 2JL,13,Scotland Provincial,Scotland South Regional,,Independent,Midscale Class,Small Metro/Town,Independent,,441576202410.0,55.122188,-3.356278,"(55.122188, -3.356278)","[3918, 10.123591050120023]",3918,10.123591050120023
9572,174734,Sure Hotel Lockerbie,Old Annan Rd,,Lockerbie,SWS,United Kingdom,DG11 2RB,21,Scotland Provincial,Scotland South Regional,,Independent,Economy Class,Urban,SureStay,202006.0,441576202415.0,55.108824,-3.351976,"(55.108824, -3.351976)","[3918, 9.189009824354644]",3918,9.189009824354644
9573,249208,Lockerbie Manor,Boreland,,Lockerbie,SWS,United Kingdom,DG11 2RG,32,Scotland Provincial,Scotland South Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441584861333.0,55.138445,-3.349945,"(55.138445, -3.349945)","[3918, 11.225265705702686]",3918,11.225265705702686
9574,140356,OYO Dryfesdale Hotel,Dryfe Water,,Lockerbie,SWS,United Kingdom,DG11 2SF,28,Scotland Provincial,Scotland South Regional,,Best Western,Economy Class,Suburban,OYO,201909.0,441576202427.0,55.138938,-3.368448,"(55.138938, -3.368448)","[3918, 11.325827557741015]",3918,11.325827557741015
9575,264967,Springkell,W Approach,,Lockerbie,SWS,United Kingdom,DG11 3AL,16,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441461600553.0,55.065503,-3.167988,"(55.065503, -3.167988)","[3918, 8.99317731117989]",3918,8.99317731117989
9576,249209,Mill Forge,Kirkpatrick Fleming,,Lockerbie,SWS,United Kingdom,DG11 3BQ,33,Scotland Provincial,Scotland South Regional,199601.0,Independent,Upscale Class,Small Metro/Town,Independent,199601.0,441461800344.0,55.019649,-3.118508,"(55.019649, -3.118508)","[3918, 9.024037645915534]",3918,9.024037645915534
9577,249128,Ecclefechan Hotel,High St,,Ecclefechan,SWS,United Kingdom,DG11 3DF,11,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441576300213.0,55.059907,-3.265343,"(55.059907, -3.265343)","[3918, 6.374692261601871]",3918,6.374692261601871
9578,249127,Cressfield Country House,B7076 Townfoot,,Lockerbie,SWS,United Kingdom,DG11 3DR,10,Scotland Provincial,Scotland South Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441576300281.0,55.0568,-3.260076,"(55.0568, -3.260076)","[3918, 6.27442521247391]",3918,6.27442521247391
9579,151272,Kirkconnel Hall Hotel,Ecclefechan,,Lockerbie,SWS,United Kingdom,DG11 3JH,11,Scotland Provincial,Scotland South Regional,,Independent,Upscale Class,Suburban,Independent,,441576300277.0,55.06493,-3.266749,"(55.06493, -3.266749)","[3918, 6.668674552759721]",3918,6.668674552759721
9580,249231,Powfoot Hotel,2 Links Ave,,Powfoot,SWS,United Kingdom,DG12 5PN,25,Scotland Provincial,Scotland South Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441461700300.0,54.976522,-3.334606,"(54.976522, -3.334606)","[3918, 0.056048608046725776]",3918,0.056048608046725776
9581,120458,Queensberry Arms Hotel,47 High St,,Annan,SWS,United Kingdom,DG12 6AD,24,Scotland Provincial,Scotland South Regional,,Independent,Economy Class,Urban,Independent,,441461202024.0,54.987108,-3.263071,"(54.987108, -3.263071)","[3918, 2.8821065349700206]",3918,2.8821065349700206
9582,249084,Corner House Hotel,78 High St,,Annan,SWS,United Kingdom,DG12 6DL,18,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441461202754.0,54.987498,-3.261982,"(54.987498, -3.261982)","[3918, 2.9308290612653263]",3918,2.9308290612653263
9583,249085,Firth Hotel,41 Scotts St,,Annan,SWS,United Kingdom,DG12 6JE,10,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441461202302.0,54.986774,-3.253336,"(54.986774, -3.253336)","[3918, 3.251179765820582]",3918,3.251179765820582
9584,249199,Douglas Hotel,86 High St,,Langholm,SWS,United Kingdom,DG13 0DH,4,Scotland Provincial,Scotland South Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441387381547.0,55.150315,-2.998315,"(55.150315, -2.998315)","[3918, 17.896653763869743]",3918,17.896653763869743
9585,249198,Crown Hotel,High St,,Langholm,SWS,United Kingdom,DG13 0JH,10,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441387380247.0,55.15153,-2.999364,"(55.15153, -2.999364)","[3918, 17.92240558218076]",3918,17.92240558218076
9586,249200,Eskdale Hotel,Market Pl,,Langholm,SWS,United Kingdom,DG13 0JH,14,Scotland Provincial,Scotland South Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441387380357.0,55.151093,-2.999695,"(55.151093, -2.999695)","[3918, 17.892405756293787]",3918,17.892405756293787
9587,176242,The Cross Keys Hotel,Crosskeys,,Canonbie,SWS,United Kingdom,DG14 0SY,10,Scotland Provincial,Scotland South Regional,,Independent,Midscale Class,Suburban,Independent,,441387371205.0,55.076173,-2.953981,"(55.076173, -2.953981)","[3918, 16.532222886941355]",3918,16.532222886941355
9588,227748,Greens @ Gretna Hotel,Sarkfoot Rd,,Gretna,SWS,United Kingdom,DG16 5AJ,38,Scotland Provincial,Scotland South Regional,199201.0,Independent,Upper Upscale Class,Small Metro/Town,Independent,199201.0,441461337621.0,54.993103,-3.05712,"(54.993103, -3.05712)","[3918, 11.010037488228596]",3918,11.010037488228596
9589,249164,Hunters Lodge Hotel,Annan Rd,,Gretna,SWS,United Kingdom,DG16 5DL,10,Scotland Provincial,Scotland South Regional,191801.0,Independent,Upscale Class,Small Metro/Town,Independent,191801.0,441461338214.0,54.995502,-3.063681,"(54.995502, -3.063681)","[3918, 10.770274498089732]",3918,10.770274498089732
9590,249165,Solway Lodge Hotel,Annan Rd,,Gretna,SWS,United Kingdom,DG16 5DN,20,Scotland Provincial,Scotland South Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441461338266.0,54.995388,-3.061788,"(54.995388, -3.061788)","[3918, 10.843808881724373]",3918,10.843808881724373
9591,249296,Gretna Inn,121 Annan Rd,,Gretna,SWS,United Kingdom,DG16 5DN,6,Scotland Provincial,Scotland South Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441461337465.0,54.995554,-3.059339,"(54.995554, -3.059339)","[3918, 10.941555445202109]",3918,10.941555445202109
9592,150269,Smiths @ Gretna Green Hotel,Gretna Green,,Gretna,SWS,United Kingdom,DG16 5EA,56,Scotland Provincial,Scotland South Regional,200606.0,Independent,Upscale Class,Urban,Independent,200606.0,441461337007.0,55.004984,-3.064292,"(55.004984, -3.064292)","[3918, 10.845515949009902]",3918,10.845515949009902
9593,249163,Hazeldene Hotel,10 Quinton Pl,,Gretna,SWS,United Kingdom,DG16 5EB,10,Scotland Provincial,Scotland South Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441461338292.0,55.004604,-3.061179,"(55.004604, -3.061179)","[3918, 10.962192645850337]",3918,10.962192645850337
9594,133123,Days Inn Gretna Green M74,Gretna Green,,Gretna,SWS,United Kingdom,DG16 5HQ,64,Scotland Provincial,Scotland South Regional,199806.0,Independent,Economy Class,Suburban,Days Inn,202005.0,441461337566.0,55.008341,-3.085147,"(55.008341, -3.085147)","[3918, 10.081902406534416]",3918,10.081902406534416
9595,249162,Gretna Chase Hotel,Glasgow Rd,,Gretna,SWS,United Kingdom,DG16 5JB,20,Scotland Provincial,Scotland South Regional,185601.0,Independent,Upscale Class,Small Metro/Town,Independent,185601.0,441461337517.0,54.995514,-3.058678,"(54.995514, -3.058678)","[3918, 10.967237219244481]",3918,10.967237219244481
9596,174028,The Gables Hotel,1 Annan Rd,,Gretna,SWS,United Kingdom,DG165AG,31,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Suburban,Independent,,441461338300.0,54.996035,-3.072618,"(54.996035, -3.072618)","[3918, 10.423444689864823]",3918,10.423444689864823
9597,151255,Gretna Hall Hotel,Gretna Green,,Gretna,SWS,United Kingdom,DG165DY,97,Scotland Provincial,Scotland South Regional,,Swallow,Midscale Class,Suburban,Independent,201003.0,441461338257.0,55.00376,-3.065837,"(55.00376, -3.065837)","[3918, 10.77023055979843]",3918,10.77023055979843
9598,171918,Woodlands Hotel,6 Woodlands Crescent,,Dumfries,SWS,United Kingdom,DG2 0LB,20,Scotland Provincial,Scotland South Regional,,Independent,Economy Class,Suburban,Independent,,441387720233.0,55.093589,-3.652827,"(55.093589, -3.652827)","[2651, 14.574257029971605]",2651,14.574257029971605
9599,173795,Friars Carse Hotel,Friars Carse,,Dumfries,SWS,United Kingdom,DG2 0SA,21,Scotland Provincial,Scotland South Regional,193806.0,Independent,Upper Midscale Class,Suburban,Independent,193806.0,441387740388.0,55.147592,-3.687678,"(55.147592, -3.687678)","[3918, 18.352882829565903]",3918,18.352882829565903
9600,249119,Auldgirth Inn,A76,,Dumfries,SWS,United Kingdom,DG2 0XG,5,Scotland Provincial,Scotland South Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441387740250.0,55.161511,-3.707592,"(55.161511, -3.707592)","[3468, 19.443732572711994]",3468,19.443732572711994
9601,249330,Edenbank Hotel,17 Laurieknowe,,Dumfries,SWS,United Kingdom,DG2 7AH,8,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441387248063.0,55.066883,-3.621146,"(55.066883, -3.621146)","[2651, 12.58352683773844]",2651,12.58352683773844
9602,249120,Cavens Country House,Cavens,,Kirkbean,SWS,United Kingdom,DG2 8AA,6,Scotland Provincial,Scotland South Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441387880234.0,54.910783,-3.597168,"(54.910783, -3.597168)","[2651, 1.7557028964521422]",2651,1.7557028964521422
9603,249329,Paul Jones Hotel,Southerness,,Dumfries,SWS,United Kingdom,DG2 8AZ,6,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441387880205.0,54.873989,-3.597126,"(54.873989, -3.597126)","[60702, 0.3896309429669064]",60702,0.3896309429669064
9604,249220,Abbey Arms Hotel,The Square,,Dumfries,SWS,United Kingdom,DG2 8BX,7,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441387850489.0,54.979703,-3.622192,"(54.979703, -3.622192)","[2651, 6.613204406379517]",2651,6.613204406379517
9605,249121,Mabie House Hotel,Mabie Forest,,Dumfries,SWS,United Kingdom,DG2 8HB,14,Scotland Provincial,Scotland South Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441387263188.0,55.020543,-3.644522,"(55.020543, -3.644522)","[2651, 9.55448434004506]",2651,9.55448434004506
9606,249112,Galloway Arms Hotel,Stranraer Rd,,Dumfries,SWS,United Kingdom,DG2 8RA,10,Scotland Provincial,Scotland South Regional,185601.0,Independent,Upscale Class,Small Metro/Town,Independent,185601.0,441556690248.0,55.035946,-3.829493,"(55.035946, -3.829493)","[2114, 11.519350185408388]",2114,11.519350185408388
9607,249113,Lochview Motel,Stranraer Rd,,Dumfries,SWS,United Kingdom,DG2 8RF,7,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441556690281.0,55.023861,-3.84638,"(55.023861, -3.84638)","[2114, 11.004439459916838]",2114,11.004439459916838
